,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,exist.csv,wheat.csv,power-architect.csv,bigdata.csv,wsmt.csv,opendvr.csv,icescrum.csv,codesmith.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,pokenetonline.csv,avisynth2.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv,synecdoche.csv,rcp-company-uibindings.csv,array4j.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,jmonkeyengine.csv,e-bio-flow.csv,jgossipforum.csv,joustsim.csv,reaper3d.csv,ngl.csv,jas.csv,emono.csv,thedata.csv,jmoney.csv,dxengine.csv,jsidplay2.csv,haggle.csv,mediate.csv,tmva.csv,matrex.csv,freedom-erp.csv,madman.csv,jchassis.csv,primefaces.csv,javaprofiler.csv,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv,autofac.csv,mycila.csv,azureus.csv,octet.csv
rcp-company-uibindings.csv,0.25,0.26,0.33,0.22,0.7,0.0,0.34,0.41,0.18,0.34,0.24,0.57,0.45,0.43,0.22,0.49,0.11,0.26,0.22,0.5,0.29,0.51,0.63,0.36,0.25,0.56,0.23,0.05,0.72,0.17,0.25,0.2,0.0,0.65,0.62,0.4,0.46,0.34,0.57,0.28,0.28,0.12,0.29,0.24,0.32,0.35,0.41,0.46,0.42,0.0,0.41,0.3,0.49,0.36,0.36,0.18,0.38,0.42,0.15,0.2,0.36,0.32,0.69,0.26,0.32,0.24,0.41,0.2,0.29,0.07,0.2,0.21,0.63,0.51,0.0,0.52,0.08,0.12,0.34,0.26,0.25,0.38,0.21,0.33,0.33,0.33,0.47
reaper3d.csv,0.45,0.11,0.64,0.14,0.5,1.0,0.48,0.67,0.77,0.52,0.29,0.53,0.61,0.09,0.6,0.57,0.82,0.6,0.2,0.46,0.93,0.51,0.7,0.15,0.09,0.5,0.5,0.46,0.35,0.52,0.5,0.82,1.0,0.45,0.06,0.21,0.79,0.8,0.46,0.97,0.51,0.16,0.47,0.51,0.44,0.61,0.8,0.24,0.77,0.9,0.75,0.52,0.5,0.81,0.63,0.47,0.7,0.69,0.79,0.52,0.33,0.18,0.32,0.31,0.02,0.59,0.27,0.7,0.0,0.0,0.2,0.71,0.83,0.22,0.27,0.93,0.5,0.79,0.7,0.16,0.48,0.58,0.15,0.7,0.57,0.5,0.84
sblim.csv,0.25,0.78,0.04,0.84,0.33,0.0,0.16,0.74,0.21,0.09,0.71,0.25,0.05,0.31,0.4,0.83,0.24,0.34,0.42,0.71,0.29,0.0,0.83,0.98,0.44,0.24,0.67,0.01,0.22,0.58,0.0,0.28,0.0,0.68,0.19,0.94,0.14,0.46,0.76,0.28,0.33,0.32,0.65,0.31,0.37,0.04,0.88,0.89,1.0,0.2,0.59,0.2,0.24,0.48,0.25,0.26,0.24,0.83,0.58,0.23,0.42,0.62,0.29,1.0,0.39,0.44,0.82,0.1,0.1,0.33,0.83,0.2,0.34,0.78,0.24,0.7,0.17,0.64,0.63,0.42,0.75,0.52,0.08,0.09,0.24,0.11,0.53
scenemonitor.csv,0.25,0.37,0.28,0.41,0.8,0.0,0.52,0.26,0.17,0.35,0.24,0.22,0.5,0.69,0.32,0.34,0.06,0.59,0.15,0.58,0.14,0.57,0.57,0.38,0.88,0.56,0.46,0.16,0.32,0.5,0.75,0.51,0.0,0.57,0.94,0.25,0.07,0.2,0.73,0.28,0.29,0.28,0.27,0.36,0.31,0.74,0.49,0.3,0.16,0.3,0.48,0.3,0.4,0.29,0.35,0.42,0.14,0.42,0.02,0.28,0.39,0.42,0.18,0.29,0.35,0.2,0.61,0.2,0.2,0.43,0.13,0.09,0.49,0.51,0.0,0.26,0.03,0.36,0.52,0.55,0.32,0.36,0.45,0.58,0.43,0.39,0.08
servicestack.csv,0.0,0.0,0.11,0.0,0.3,0.0,0.13,0.19,0.06,0.06,0.11,0.01,0.05,0.29,0.14,0.03,0.06,0.26,0.21,0.0,0.21,0.05,0.1,0.0,0.06,0.12,0.07,0.04,0.02,0.04,0.0,0.16,0.0,0.35,0.44,0.0,0.14,0.05,0.14,0.03,0.05,0.08,0.35,0.0,0.12,0.15,0.0,0.14,0.0,0.1,0.1,0.14,0.11,0.07,0.11,0.16,0.24,0.08,0.05,0.02,0.01,0.0,0.03,0.0,0.05,0.12,0.0,0.1,0.05,0.2,0.03,0.41,0.03,0.0,0.0,0.0,0.0,0.07,0.08,0.05,0.17,0.06,0.11,0.12,0.19,0.12,0.06
sidekar.csv,0.0,0.19,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.55,1.0,0.0,1.0
springside.csv,0.25,0.63,0.29,0.53,0.24,0.0,0.31,0.35,0.04,0.47,0.42,0.47,0.13,0.71,0.33,0.71,0.27,0.22,0.72,0.58,0.07,0.35,0.4,0.49,0.66,0.21,0.56,0.2,0.37,0.62,0.25,0.14,0.0,0.68,0.81,0.46,0.29,0.22,0.63,0.16,0.24,0.56,0.42,0.18,0.51,0.48,0.34,0.68,0.58,0.2,0.37,0.13,0.21,0.54,0.53,0.84,0.12,0.62,0.62,0.07,0.72,0.4,0.43,1.0,0.42,0.56,0.9,0.35,0.34,1.0,0.42,0.35,0.31,0.71,0.11,0.7,0.06,0.51,0.41,0.63,0.42,0.54,0.32,0.55,0.43,0.31,0.27
swtfox.csv,0.3,0.19,0.39,0.02,0.11,0.0,0.27,0.2,0.28,0.26,0.11,0.46,0.5,0.06,0.25,0.37,0.09,0.24,0.39,0.04,0.07,0.49,0.4,0.0,0.22,0.18,0.23,0.68,0.23,0.48,0.75,0.38,0.0,0.42,0.31,0.0,0.29,0.12,0.57,0.12,0.28,0.6,0.02,0.04,0.34,0.17,0.02,0.05,0.0,0.1,0.25,0.04,0.48,0.21,0.76,0.11,0.1,0.08,0.21,0.25,0.16,0.08,0.33,0.19,0.53,0.32,0.04,0.55,0.68,0.9,0.08,0.77,0.07,0.12,0.27,0.44,0.33,0.24,0.17,0.47,0.12,0.0,0.36,0.0,0.62,0.62,0.24
synecdoche.csv,0.8,1.0,0.44,0.53,0.61,1.0,0.39,0.37,0.61,0.48,0.47,0.43,0.53,0.54,0.49,1.0,0.45,0.43,0.47,0.92,0.36,0.27,0.37,0.51,0.78,0.62,0.36,0.22,0.63,0.5,0.5,0.53,0.0,0.4,0.44,0.4,0.68,0.37,0.47,0.66,0.46,0.2,0.13,0.89,0.38,0.59,0.54,0.14,0.26,0.3,0.32,0.5,0.68,0.58,0.43,0.55,0.5,0.58,0.54,0.63,0.26,0.35,0.56,0.95,0.74,0.24,0.45,0.2,0.1,0.27,0.12,0.08,0.8,0.94,0.38,0.74,0.58,0.64,0.61,0.53,0.62,0.4,0.35,0.58,0.19,0.23,0.63
thedata.csv,0.75,0.3,0.87,0.51,0.3,1.0,0.63,0.69,0.65,0.75,0.58,0.54,0.68,0.31,0.73,0.69,0.88,0.57,0.62,0.58,0.86,0.73,0.77,0.45,0.12,0.29,0.56,0.8,0.29,0.79,0.75,0.79,1.0,0.5,0.25,0.69,0.68,0.85,0.6,1.0,0.62,0.24,0.48,0.84,0.57,0.74,0.83,0.57,0.65,1.0,0.81,0.7,0.77,0.71,0.87,0.71,0.38,0.79,0.71,0.65,0.69,0.39,0.56,0.5,0.08,0.68,0.51,0.65,0.27,0.83,0.4,0.73,0.86,0.55,0.44,0.93,0.81,0.82,0.86,0.34,0.73,0.64,0.29,0.82,0.62,0.5,0.76
tmva.csv,1.0,0.63,1.0,0.55,0.91,1.0,0.82,0.96,0.88,0.99,0.53,0.83,0.74,1.0,0.89,0.51,1.0,0.91,0.72,0.5,1.0,1.0,0.8,0.38,0.84,0.41,0.61,0.61,0.98,0.83,1.0,1.0,1.0,0.9,0.88,0.17,0.75,0.93,0.93,1.0,0.97,1.0,0.84,1.0,1.0,1.0,0.76,0.43,0.21,1.0,0.9,0.81,1.0,0.99,0.76,0.76,1.0,0.96,0.85,1.0,0.68,0.71,0.96,0.24,0.98,0.71,0.57,1.0,0.8,0.93,0.32,1.0,1.0,0.47,0.74,0.81,0.92,1.0,0.86,0.87,0.69,0.94,0.89,0.97,0.98,0.98,0.88
twostep.csv,0.5,0.3,0.84,0.22,0.59,0.67,0.55,0.61,0.71,0.63,0.58,0.51,0.37,0.66,0.6,0.63,0.5,0.72,0.44,0.38,0.79,0.51,0.9,0.51,0.41,0.62,0.82,0.73,0.4,0.77,0.25,0.83,0.0,0.8,0.88,0.23,0.39,0.41,0.8,0.56,0.63,0.56,0.71,0.27,0.68,0.78,0.59,0.46,0.44,0.4,0.71,0.82,0.93,0.61,0.88,0.37,0.52,0.67,0.45,0.42,0.63,0.41,0.44,0.5,0.4,0.66,0.41,0.25,0.41,1.0,0.55,0.97,0.91,0.43,0.24,0.67,0.67,0.82,0.7,0.63,0.83,0.6,0.41,0.79,0.81,0.58,0.47
wheat.csv,0.0,0.63,0.35,0.37,0.76,0.0,0.4,0.61,0.18,0.34,0.45,0.25,0.11,0.83,0.29,0.29,0.05,0.31,0.86,0.25,0.29,0.27,0.2,0.49,0.38,0.88,0.43,0.4,0.18,0.19,0.25,0.35,0.0,0.57,0.44,0.21,0.36,0.15,0.34,0.16,0.22,0.04,0.77,0.18,0.35,1.0,0.34,0.19,0.49,0.1,0.21,0.29,0.33,0.23,0.15,0.19,0.22,0.6,0.37,0.07,0.49,0.11,0.38,0.07,0.15,0.66,0.24,0.2,0.32,0.4,0.13,0.61,0.37,0.37,0.11,0.07,0.22,0.31,0.33,0.26,0.44,0.52,0.17,1.0,0.29,0.07,0.08
wsmt.csv,0.15,0.04,0.47,0.04,0.33,1.0,0.23,0.22,0.06,0.16,0.13,0.11,0.03,0.03,0.33,0.0,0.12,0.1,0.18,0.04,0.29,0.3,0.2,0.04,0.09,0.35,0.0,0.2,0.05,0.17,0.0,0.43,0.5,0.28,0.19,0.04,0.64,0.34,0.07,0.59,0.46,0.04,0.02,0.07,0.22,0.59,0.07,0.05,0.02,0.6,0.65,0.15,0.33,0.28,0.23,0.03,0.22,0.33,0.0,0.58,0.0,0.02,0.44,0.0,0.08,0.17,0.02,0.05,0.12,0.03,0.03,0.15,0.03,0.04,0.71,0.7,0.47,0.04,0.13,0.21,0.07,0.08,0.03,0.64,0.26,0.17,0.14
yarp0.csv,0.6,0.59,0.72,0.45,0.59,0.0,0.65,0.37,0.84,0.82,0.55,0.82,0.53,0.77,0.35,0.71,0.94,0.45,0.44,0.54,0.79,0.57,0.97,0.34,0.47,0.91,0.65,0.36,0.69,0.69,0.5,0.17,0.0,0.35,0.56,0.71,0.82,0.39,0.14,0.75,0.33,0.56,0.15,0.64,0.67,0.8,0.49,0.7,0.49,0.6,0.06,0.58,0.16,0.17,0.56,0.39,0.64,0.46,1.0,0.27,0.74,0.53,0.53,0.88,0.69,0.9,0.53,0.85,0.49,0.73,0.75,0.48,0.2,0.69,0.12,0.33,0.53,0.66,0.14,0.21,0.86,0.62,0.77,0.52,0.29,0.7,0.73
