,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
wow-qrsk.csv,0.2,0.6,0.49,0.34,0.82,0.17,0.34,0.03,0.91,0.38,0.15,0.05,0.0,0.14,0.61,0.0,0.0,0.4,0.68,0.09,0.09,1.0,0.48,0.26,0.03,0.57,0.22,0.03,0.54,0.34,0.0,0.84,0.0,0.03,0.57,0.61,0.64,0.35,0.32,0.0,0.56,0.55,0.71,0.05,0.15,0.1,0.22,0.21,0.0,0.89,0.24,0.35,0.29,0.1,0.53,0.47,0.28,0.5,0.15,0.09,0.16,0.25,0.0,0.7,0.04,0.17,0.71,0.33,0.67,0.88,0.23,1.0,0.04,0.55,0.87,0.26,0.06,0.0,0.02,0.12,0.02,1.0,0.03,0.16,0.35,0.66,0.8,0.26,1.0,0.19,0.4,0.52,0.4,0.2,1.0,0.0,0.78,0.36,0.33,0.0,0.0,0.31,0.95
wxcrp.csv,0.97,1.0,0.51,0.8,0.85,0.86,0.68,0.52,0.95,0.94,0.69,1.0,0.43,0.24,1.0,0.11,0.18,0.17,0.37,0.83,0.14,0.33,0.74,0.45,0.34,0.65,0.0,0.56,0.31,0.61,1.0,0.94,0.12,0.13,0.86,0.85,0.76,0.43,0.02,0.25,0.81,0.74,0.63,0.05,0.25,0.16,0.87,0.66,0.96,1.0,0.72,0.8,0.46,0.9,0.66,0.66,0.84,0.92,0.79,0.97,0.98,0.75,0.9,0.7,1.0,0.65,1.0,0.11,1.0,0.38,0.85,1.0,0.54,0.65,0.68,0.74,0.11,1.0,0.74,0.75,0.0,1.0,0.7,0.94,0.79,0.78,1.0,0.85,0.0,0.62,0.0,0.63,0.67,0.95,0.5,1.0,0.22,0.96,0.79,0.45,0.03,0.61,1.0
wxjs.csv,0.01,0.0,0.18,0.0,0.08,0.09,0.0,0.0,0.0,0.62,0.1,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.26,0.08,0.02,0.0,0.0,0.05,0.0,0.06,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.1,0.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.16,0.38,0.01,0.02,0.0,0.25,0.0,0.0,0.08,0.05,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.03,0.28,0.04,0.27,0.2,0.03,0.0,0.0,0.0,0.16,0.2,0.05,0.0,0.0,0.0,0.4,0.16,0.0,0.01,0.01,0.05
wxstudio.csv,0.45,0.48,0.3,0.51,0.37,0.17,0.35,0.48,0.45,0.38,0.23,0.27,0.41,0.41,0.49,0.16,0.15,0.55,0.21,0.57,0.25,0.33,0.44,0.16,0.24,0.15,0.38,0.58,0.25,0.89,0.75,0.49,0.3,0.74,0.59,0.55,0.46,0.35,0.59,0.88,0.06,0.17,0.63,0.7,0.75,0.6,0.69,0.29,0.42,0.11,0.19,0.6,0.96,0.41,0.27,0.58,0.08,0.02,0.07,0.19,0.18,0.5,0.4,0.65,0.42,0.42,0.29,0.44,0.67,0.21,0.69,1.0,0.69,0.3,0.36,0.86,0.42,0.64,0.55,0.0,0.65,0.0,0.76,0.03,0.15,0.02,0.0,0.22,0.0,0.35,0.43,0.39,0.37,0.0,0.5,0.9,0.63,0.16,0.31,0.69,0.77,0.29,0.0
xapian.csv,0.93,0.9,0.62,0.95,0.9,0.71,0.85,0.81,0.82,0.94,0.92,0.91,0.81,0.61,0.55,0.89,0.55,0.81,0.53,0.96,0.69,0.67,0.89,0.59,0.38,0.98,0.59,0.67,0.59,0.9,1.0,1.0,0.46,0.58,0.82,0.69,0.7,0.86,0.75,0.54,0.56,0.94,0.88,0.2,0.55,0.36,0.72,0.89,0.73,0.41,0.74,0.75,1.0,0.9,0.89,0.88,0.98,1.0,0.94,0.97,0.98,0.75,0.3,0.3,1.0,0.86,0.86,0.89,1.0,0.75,0.62,0.0,0.92,0.92,0.94,0.59,0.44,0.73,0.87,0.38,0.53,1.0,0.43,1.0,0.82,0.84,0.6,0.99,0.0,0.46,0.6,0.78,0.97,0.75,1.0,0.9,0.59,0.76,0.79,0.72,0.1,0.92,0.93
xbg.csv,0.36,0.19,0.27,0.0,0.02,0.4,0.09,0.1,0.09,0.44,0.26,0.14,0.08,0.14,0.34,0.05,0.03,0.21,0.26,0.3,0.16,0.0,0.11,0.01,0.03,0.07,0.25,0.17,0.22,0.65,0.0,0.04,0.11,0.26,0.06,0.15,0.32,0.26,0.36,0.08,0.0,0.05,0.02,0.05,0.25,0.21,0.15,0.02,0.12,0.22,0.01,0.15,0.04,0.26,0.27,0.42,0.12,0.34,0.22,0.24,0.21,0.25,0.6,0.1,0.29,0.12,0.0,0.22,0.0,0.0,0.0,0.0,0.27,0.02,0.08,0.66,0.22,0.09,0.34,1.0,0.14,0.0,0.16,0.37,0.11,0.61,0.2,0.01,0.0,0.0,0.13,0.12,0.37,0.25,0.0,0.4,0.26,0.2,0.13,0.34,0.17,0.32,0.1
xqilla.csv,0.54,0.58,0.24,0.49,0.23,0.06,0.68,0.84,0.73,0.19,0.46,0.18,0.59,0.1,0.2,0.74,0.62,0.36,0.42,0.59,0.06,0.67,0.74,0.49,0.1,0.67,0.15,0.44,0.31,0.33,0.62,0.87,0.84,0.08,0.72,0.57,0.14,0.19,0.68,0.38,0.62,0.68,0.8,0.85,0.25,0.5,0.63,0.56,0.62,0.14,0.43,0.6,0.96,0.26,0.48,0.26,0.16,0.52,0.71,0.69,0.15,0.5,0.3,0.7,0.04,0.6,0.86,0.22,1.0,0.79,0.62,0.0,0.12,0.5,0.73,0.19,0.28,0.64,0.6,0.38,0.23,1.0,0.73,0.34,0.35,0.04,0.0,0.76,1.0,0.46,0.43,0.69,0.27,0.65,0.0,0.8,0.74,0.36,0.61,0.34,0.14,0.53,0.66
yafdotnet.csv,0.25,0.62,0.46,0.63,0.89,0.46,0.46,0.68,0.82,0.75,0.41,0.55,0.54,0.06,0.51,0.32,0.25,0.49,0.37,0.44,0.38,1.0,0.85,0.38,0.24,0.87,0.26,0.25,0.5,0.14,1.0,0.77,0.3,0.08,0.65,0.6,0.22,0.46,0.55,0.29,0.75,0.63,0.88,0.05,0.25,0.29,0.72,0.6,0.54,0.43,0.4,0.55,0.79,0.64,0.54,0.57,0.56,0.7,0.67,0.6,0.42,0.5,0.3,0.8,0.38,0.45,0.57,0.44,1.0,0.79,0.46,1.0,0.31,0.82,0.69,0.15,0.28,0.55,0.47,0.62,0.54,1.0,0.49,0.78,0.35,0.27,0.2,0.82,1.0,0.27,0.3,0.93,1.0,0.55,0.5,0.6,0.81,0.48,0.5,0.38,0.28,0.7,0.56
yale.csv,0.87,0.56,0.35,0.76,0.45,0.69,0.32,0.77,0.55,0.38,0.69,0.95,0.97,0.84,0.57,0.68,0.58,0.53,0.26,0.72,0.47,0.33,0.44,0.49,0.45,0.51,0.43,0.97,0.87,0.99,0.38,0.52,0.61,0.97,0.6,0.75,0.92,0.74,0.45,0.17,0.5,1.0,0.51,0.35,0.95,0.98,0.58,0.55,0.54,0.49,0.88,0.65,0.88,0.72,0.63,0.48,0.32,0.18,0.26,0.38,0.87,0.5,0.6,0.85,0.96,0.77,0.57,0.56,0.33,0.75,1.0,0.0,0.96,0.82,0.55,0.94,0.89,0.91,0.72,0.0,0.98,0.0,0.81,0.82,0.42,0.51,0.8,0.32,1.0,0.42,0.57,0.76,0.5,0.9,1.0,0.6,0.19,0.36,0.37,0.93,0.49,0.78,0.88
zealos.csv,0.12,0.0,0.21,0.02,0.08,0.11,0.07,0.16,0.18,0.06,0.03,0.23,0.0,0.02,0.03,0.05,0.03,0.15,0.21,0.03,0.18,0.67,0.0,0.01,0.17,0.13,0.1,0.06,0.07,0.0,0.0,0.03,0.0,0.11,0.25,0.15,0.08,0.41,0.55,0.0,0.0,0.0,0.31,0.0,0.1,0.09,0.04,0.11,0.0,0.08,0.03,0.0,0.08,0.08,0.14,0.03,0.54,0.26,0.19,0.19,0.02,0.0,0.0,0.0,0.0,0.18,0.29,0.11,0.0,0.08,0.15,0.0,0.12,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.15,0.06,0.02,0.0,0.05,0.0,0.23,0.73,0.23,0.3,0.0,0.5,0.0,0.0,0.0,0.07,0.28,0.05,0.24,0.0
