,empyrean.csv,amanda.csv,nutz.csv,pokeglobal.csv,jhotdraw.csv,unflobtactical.csv,cascading.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv,mplayer-ce.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv,xqilla.csv,wxstudio.csv,simplewebservices.csv,biopax.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,jgameai.csv,zealos.csv,gogoego.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,snakeyaml.csv,impala.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
mplayer-ce.csv,0.87,0.53,0.85,0.97,0.87,0.77,0.83,0.83,0.61,0.94,0.65,0.98,0.82,0.75,0.63,0.55,0.93,0.48,0.56,0.71,0.51,1.01,0.84,0.49,0.89,0.94,0.63,0.63,0.56,0.63,0.87,0.76,0.49,0.59,0.75,0.5,0.83,0.62,0.42,0.68,0.93,0.56,0.85,0.85,0.64,0.72,0.76,0.67,0.61,0.69,0.53,0.66,0.74,0.72,0.57,0.7,1.0,0.86,0.75,0.83,0.62,0.81,0.89,0.48,0.88,0.69,0.63,0.94,0.91,0.83,0.51,0.87,0.61,1.0,0.4,0.76,0.38,0.83,0.8,0.98,0.56,0.75,0.73,0.94,0.62,0.74,0.94,1.01,0.86,0.86,0.78,0.94,0.98,0.67,0.56,0.64,0.87,0.88,0.74,0.58,0.78,1.0,0.7
multitude.csv,0.72,0.7,0.88,0.97,0.88,0.77,0.86,0.8,0.62,0.92,0.55,0.73,0.52,0.73,0.44,0.56,0.79,0.76,0.89,0.82,0.7,0.77,0.54,0.58,0.48,0.64,0.99,0.73,0.55,0.69,0.89,0.79,0.7,0.61,0.61,0.61,0.64,0.62,0.82,0.78,0.99,0.69,0.7,0.75,0.71,0.73,0.92,0.63,0.47,0.73,0.7,0.66,0.56,0.59,0.68,0.68,0.84,0.66,0.75,0.82,0.47,0.8,0.66,0.71,0.89,0.46,0.61,0.89,0.51,0.85,0.71,0.73,0.61,0.72,0.69,0.73,0.53,0.82,0.78,1.01,0.45,1.0,0.7,0.83,0.42,0.99,0.94,0.78,0.8,0.9,0.77,0.79,0.71,0.49,0.58,0.86,0.69,0.93,0.68,0.72,1.0,0.73,0.62
ng4j.csv,0.84,0.68,0.9,0.59,0.82,0.51,0.64,0.83,0.65,0.89,0.56,0.7,0.82,0.93,0.44,0.44,0.85,0.68,0.76,0.54,0.57,0.72,0.75,0.65,0.92,0.95,0.61,0.69,0.49,0.59,0.85,0.93,0.56,0.62,0.63,0.69,0.65,0.43,0.6,0.79,0.99,0.9,0.73,0.62,0.55,0.66,0.72,0.66,0.71,0.82,1.0,0.32,0.32,0.63,0.71,0.67,0.96,0.71,0.76,0.55,0.43,0.75,0.98,0.49,0.55,0.55,0.66,0.9,0.88,0.63,0.65,0.79,0.59,0.67,0.54,0.73,0.6,0.59,0.84,0.56,0.42,1.0,0.83,0.92,0.29,1.0,0.67,1.05,0.44,0.78,0.75,0.68,0.96,0.74,0.96,0.51,0.62,0.88,0.71,0.55,0.67,0.71,0.62
ns-3-dev-def-routing.csv,0.5,0.69,0.57,0.52,0.79,0.35,0.72,0.76,0.61,0.97,0.67,0.59,0.88,0.92,0.48,0.78,0.38,0.73,0.89,0.59,0.69,0.71,0.77,0.6,0.85,0.67,0.69,0.71,0.47,0.61,0.98,0.73,0.52,0.8,0.57,0.6,0.47,0.41,0.74,0.66,0.84,0.99,0.65,0.6,0.73,0.67,0.65,0.51,0.48,0.83,0.87,0.65,0.89,0.48,0.72,0.71,0.89,0.71,0.48,0.49,0.63,0.85,0.68,0.62,0.69,0.53,0.5,0.9,1.01,0.62,0.69,0.27,0.68,0.67,0.65,0.54,0.59,0.99,0.7,0.91,0.55,1.02,0.82,0.86,0.5,0.64,0.5,0.78,1.19,0.78,0.62,0.75,0.73,0.53,0.83,0.43,0.8,0.75,0.76,0.8,0.71,0.54,0.42
nutz.csv,0.79,0.87,0.32,0.82,0.78,0.85,0.76,0.85,0.91,1.02,0.97,0.72,1.0,0.89,0.89,0.94,0.92,0.79,0.76,0.85,0.71,0.86,0.73,0.91,0.95,0.62,0.93,0.89,0.83,0.9,0.86,0.94,0.89,0.86,0.88,1.0,0.79,0.93,0.89,1.0,0.65,0.76,0.84,0.95,0.93,0.79,0.81,0.92,0.97,0.7,0.91,0.88,1.0,0.78,0.86,0.65,0.47,0.63,0.96,0.79,0.81,0.93,0.94,1.0,0.7,0.78,0.83,0.6,0.54,0.96,0.98,1.1,0.94,0.77,0.95,0.86,0.8,0.99,0.95,0.71,1.0,1.0,0.7,0.65,0.98,0.54,1.05,1.06,1.19,0.62,0.83,0.62,1.0,0.73,0.57,0.9,0.58,0.75,0.72,1.0,1.0,0.66,0.92
openmeetings.csv,0.77,0.6,0.62,0.54,0.66,0.67,0.76,0.51,0.21,0.52,0.8,0.67,0.51,0.96,0.6,0.69,0.76,0.55,0.75,0.79,0.66,0.73,0.5,0.57,0.94,0.52,0.79,0.86,0.54,0.82,1.01,0.52,0.59,0.85,0.63,0.66,0.74,0.71,0.67,0.89,0.45,0.54,0.58,0.9,0.72,0.82,0.64,0.73,0.56,0.71,0.69,0.6,0.69,0.52,0.56,0.52,0.51,0.73,0.49,0.51,0.52,0.58,0.81,0.9,0.73,0.65,0.6,0.52,0.65,0.44,0.8,1.08,0.67,0.66,0.55,0.75,0.41,0.65,0.77,0.53,0.46,0.56,0.88,0.73,0.73,0.91,1.03,1.05,0.27,0.93,0.6,0.84,0.54,0.59,0.64,0.56,0.53,0.79,0.76,0.83,0.87,0.72,0.47
openxava.csv,0.67,0.64,0.72,0.67,0.7,0.79,0.7,0.45,0.78,0.63,0.73,0.8,0.74,0.9,0.65,0.61,0.75,0.67,0.66,0.51,0.79,0.77,0.62,0.61,0.51,0.67,0.77,0.9,0.58,0.83,0.71,0.8,0.72,0.81,0.76,0.66,0.85,0.96,0.95,0.9,0.42,0.54,0.62,0.67,0.8,0.8,0.62,0.66,0.73,0.54,0.73,0.59,0.72,0.58,0.75,0.63,0.84,0.66,0.64,0.71,0.76,0.57,0.56,0.6,0.77,0.68,0.64,0.71,0.63,0.64,1.05,1.12,0.56,0.74,0.78,0.85,0.7,0.8,0.81,0.65,0.65,0.38,0.44,0.74,0.9,0.95,0.99,0.99,0.53,0.71,0.97,0.65,0.94,0.52,1.09,0.63,0.43,0.69,0.69,0.82,0.67,0.66,0.59
patterntesting.csv,0.82,0.94,0.98,0.93,0.89,0.89,0.94,0.92,0.86,0.91,0.82,0.86,0.9,0.83,0.67,1.0,0.95,0.83,0.91,0.81,0.91,0.98,0.97,0.81,0.94,0.86,0.9,0.91,0.79,0.81,0.86,0.93,0.89,0.86,0.82,0.81,0.87,0.94,0.78,0.72,0.99,0.99,0.94,0.83,0.83,0.92,0.99,0.88,0.58,0.85,0.95,0.85,0.62,0.89,0.81,0.87,0.81,0.62,0.77,0.82,1.0,0.93,0.68,0.98,0.94,0.84,0.88,1.0,0.81,1.0,0.95,0.85,0.69,0.92,0.84,0.7,0.66,0.92,0.68,0.8,0.78,0.83,0.88,0.87,0.7,0.95,0.97,1.0,0.98,0.95,0.81,0.96,0.42,0.98,0.94,0.76,0.98,0.85,0.86,0.84,0.49,0.95,1.0
pcsx2.csv,0.67,0.97,0.7,0.69,0.64,0.65,0.68,0.75,0.87,0.87,0.5,0.93,0.64,0.81,1.0,0.46,0.75,0.58,0.84,0.61,0.51,0.77,0.91,0.58,0.87,0.68,0.59,0.72,0.44,0.74,1.08,0.81,0.64,0.65,0.72,0.7,0.55,0.56,0.56,0.95,0.64,0.98,0.72,0.68,0.62,0.6,0.96,0.52,0.59,1.0,0.95,0.62,0.8,0.56,0.66,0.74,0.81,0.83,0.57,0.72,0.62,0.86,0.72,0.72,0.69,0.64,0.48,1.03,0.43,0.71,0.83,0.35,0.52,0.64,0.59,0.67,0.71,0.94,0.91,0.87,0.53,0.71,0.82,0.79,0.56,0.71,0.86,0.86,0.69,0.87,0.49,0.74,0.73,0.78,0.87,0.4,0.78,0.74,0.73,0.8,0.96,0.59,0.35
pgui.csv,1.0,0.98,0.64,0.55,0.93,0.96,0.97,0.74,0.49,1.0,0.63,0.82,0.66,0.98,0.47,0.59,0.95,0.4,0.86,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,1.0,0.89,1.01,1.0,1.0,1.0,0.93,0.74,0.69,1.0,0.93,1.0,0.75,0.61,0.79,0.74,1.0,1.0,0.66,0.99,0.71,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.81,0.53,0.8,1.0,1.0,0.52,1.0,0.74,1.0,1.0,0.99,0.91,1.0,0.92,1.0,0.79,1.0,0.61,0.92,1.0,0.87,0.98,0.75,1.0,0.85,0.99,0.95,0.94,0.74,1.0,0.86,0.98,1.0,0.73,1.0,0.8,1.0,1.0,0.69,0.94,1.0,0.78,0.68,1.0,0.85
phonon-vlc-mplayer.csv,0.57,0.57,0.98,0.55,1.0,0.4,0.61,0.79,0.33,0.94,0.61,0.59,0.57,0.83,0.42,0.62,0.84,0.54,0.64,0.56,0.7,0.98,0.76,0.43,1.04,1.0,0.65,0.58,0.57,0.59,1.03,0.79,0.51,0.64,0.58,0.54,0.58,0.26,0.42,0.72,0.98,1.0,0.67,0.68,0.53,0.66,0.66,0.59,0.44,0.81,1.0,0.55,0.96,0.47,0.53,0.88,1.02,0.87,0.55,0.48,0.8,0.84,0.72,0.54,0.64,0.56,0.63,0.64,0.71,0.63,0.26,0.63,0.52,0.83,0.58,0.63,0.4,0.74,0.52,0.51,0.5,1.0,0.81,0.99,0.3,1.0,0.81,1.03,0.7,0.63,0.59,0.75,0.41,0.93,1.0,0.61,0.68,0.9,0.67,0.49,0.73,0.84,0.62
playerstage.csv,0.65,0.53,0.5,0.58,0.6,0.52,0.63,0.67,0.69,0.89,0.52,0.8,0.68,0.91,0.63,0.43,0.75,0.61,0.55,0.51,0.76,0.61,0.85,0.6,0.97,0.6,0.6,0.88,0.51,0.66,0.87,0.6,0.65,0.7,0.68,0.59,0.72,0.29,0.61,0.57,0.85,0.61,0.6,0.81,0.39,0.69,0.57,0.54,0.66,0.87,0.76,0.48,0.88,0.46,0.62,0.71,0.93,0.69,0.64,0.4,0.48,0.64,0.81,0.6,0.77,0.57,0.58,0.62,0.72,0.63,0.44,1.14,0.51,0.62,0.65,0.68,0.73,0.86,0.82,0.58,0.81,0.58,0.68,0.59,0.44,0.73,0.88,1.07,0.51,0.74,0.49,0.63,0.71,0.51,0.55,0.66,0.49,0.76,0.66,0.55,0.92,0.63,0.48
pokeglobal.csv,0.55,0.57,0.67,0.4,0.78,0.83,0.69,0.88,0.31,0.61,0.66,0.92,0.55,0.92,0.9,0.74,0.86,0.87,0.77,0.77,0.76,0.75,0.65,0.69,0.97,0.67,0.86,0.68,0.83,0.79,0.69,0.63,0.59,0.98,0.72,0.74,0.76,0.67,1.0,0.81,0.75,0.97,0.6,0.76,0.72,0.76,0.68,0.68,0.6,0.84,0.78,0.6,0.98,0.8,0.71,0.73,0.76,0.73,0.79,0.84,0.81,0.53,0.77,0.77,0.84,0.72,0.65,0.9,0.59,0.71,0.77,1.07,0.77,0.74,0.64,0.66,0.89,0.8,0.5,0.54,0.88,0.95,0.85,0.89,0.83,0.54,0.92,1.03,0.17,0.81,0.94,0.58,0.49,0.61,1.16,0.85,0.61,0.7,0.56,0.83,0.99,0.84,0.64
ppcboot.csv,0.79,0.72,0.97,0.63,0.94,0.55,0.57,0.83,0.36,0.96,0.91,0.7,0.79,0.82,0.47,0.63,0.73,0.68,0.61,0.66,0.81,0.88,0.73,0.59,0.99,0.95,0.73,0.75,0.66,0.56,0.84,0.62,0.53,0.8,0.65,0.64,1.0,0.23,0.52,0.52,0.99,0.72,0.91,0.66,0.73,0.73,0.87,0.71,0.43,0.88,0.9,0.58,0.75,0.6,0.63,0.85,1.0,0.81,0.59,0.57,0.8,0.86,0.68,0.7,0.84,0.77,0.82,0.52,0.76,0.68,0.28,0.92,0.67,0.85,0.49,0.53,0.5,0.61,0.51,0.58,0.45,1.0,0.92,0.92,0.25,1.0,0.79,1.01,0.93,0.72,0.79,0.86,0.73,0.98,1.0,0.67,0.79,0.91,0.73,0.57,0.65,0.9,0.77
psycle.csv,0.53,0.98,0.45,0.59,0.83,0.68,0.62,0.71,0.81,0.68,0.55,0.67,0.54,0.82,0.48,0.53,0.65,0.6,0.87,0.62,0.5,0.91,0.76,0.45,0.85,0.66,0.6,0.7,0.62,0.78,0.76,0.89,0.57,0.65,0.52,0.81,0.65,0.56,0.71,0.92,0.58,0.83,0.77,0.56,0.32,0.55,0.48,0.78,0.45,0.89,0.73,0.59,0.79,0.54,0.65,0.7,0.4,0.83,0.72,0.86,0.41,0.6,0.87,0.74,0.63,0.56,0.77,0.66,0.93,0.7,0.4,0.69,0.44,0.67,0.7,0.68,0.52,0.85,0.61,0.56,0.39,0.91,0.61,0.89,0.6,0.83,0.97,1.05,0.41,0.75,0.44,0.74,0.96,0.49,0.96,0.78,0.66,0.84,0.66,0.46,0.84,0.74,0.69
qgis.csv,0.75,0.52,0.64,0.52,0.74,0.74,0.79,0.71,0.67,0.88,0.64,0.98,1.0,1.0,1.0,0.48,0.87,0.65,0.48,0.8,0.62,0.57,0.46,0.55,1.0,0.82,0.99,1.0,0.98,0.94,0.79,0.7,0.48,0.95,0.77,0.43,0.71,0.4,0.57,0.96,0.94,1.0,0.54,0.77,1.0,1.0,0.65,0.51,0.49,0.65,0.99,0.65,1.0,0.54,0.61,0.76,1.03,0.67,0.72,0.58,0.44,0.71,0.72,0.6,0.58,0.67,0.64,0.62,0.69,0.45,0.47,1.09,1.0,0.6,0.41,0.99,1.0,0.65,0.7,0.76,1.0,0.66,0.77,0.58,0.33,0.89,0.86,0.98,0.3,0.7,0.69,0.67,0.79,0.76,1.02,0.67,0.59,0.69,0.57,0.66,1.0,0.74,0.77
qpe.csv,0.49,0.7,0.5,0.48,0.73,0.56,0.61,0.73,0.37,0.48,0.71,0.56,0.61,0.72,0.61,0.74,0.36,0.48,0.87,0.68,0.53,0.61,0.56,0.68,0.85,0.6,0.56,0.66,0.63,0.8,0.52,0.54,0.59,0.6,0.56,0.61,0.67,0.69,0.8,0.94,0.79,0.69,0.64,0.64,0.53,0.66,0.59,0.73,0.62,0.66,0.67,0.7,0.62,0.42,0.62,0.68,0.68,0.62,0.63,0.56,0.49,0.65,0.77,0.53,0.69,0.68,0.76,0.9,0.82,0.72,0.62,0.43,0.46,0.6,0.64,0.62,0.58,0.81,0.82,0.51,0.48,0.79,0.65,0.77,0.68,0.52,0.81,1.12,0.36,0.73,0.47,0.55,0.3,0.39,0.6,0.71,0.64,0.89,0.67,0.53,0.9,0.57,0.37
quarkplusplus.csv,0.78,0.69,0.5,0.64,0.74,0.51,0.57,0.66,0.48,0.82,0.61,0.68,0.42,0.82,0.58,0.66,0.88,0.7,0.64,0.64,0.64,0.87,0.54,0.78,0.88,0.63,0.78,0.78,0.66,0.61,0.68,0.61,0.65,0.77,0.54,0.57,0.62,0.38,0.58,0.68,1.0,0.92,0.58,0.92,0.9,0.91,0.74,0.72,0.58,0.48,0.74,0.71,0.48,0.6,0.55,0.61,0.34,0.47,0.64,0.56,0.4,0.38,0.97,0.77,0.6,0.55,0.66,0.56,0.75,0.48,0.48,0.64,0.52,0.59,0.51,0.77,0.59,0.92,0.7,0.78,0.67,1.05,0.73,0.7,0.62,0.6,0.92,1.17,1.03,0.76,0.68,0.68,1.0,0.61,0.44,0.59,0.44,0.83,0.66,0.73,0.87,0.5,0.64
repositorium.csv,0.92,0.84,0.98,0.97,0.9,0.97,0.86,0.7,1.0,0.74,0.79,0.79,1.0,0.98,0.95,0.93,0.78,1.0,0.82,0.9,0.99,1.03,0.96,0.84,0.53,0.91,0.83,0.91,0.96,0.93,0.53,0.8,0.84,0.95,0.82,0.84,0.98,1.13,0.98,1.0,0.62,0.98,0.92,0.65,1.01,0.94,0.84,0.89,0.91,0.98,1.0,0.83,0.97,0.95,0.83,0.87,0.95,0.92,0.96,0.99,0.99,0.8,0.71,1.03,0.89,0.76,0.82,0.85,1.19,0.97,1.03,1.14,0.93,0.98,1.0,0.87,0.92,0.38,0.98,0.85,0.83,0.73,0.74,0.85,0.94,1.0,0.87,0.66,1.09,0.96,0.91,0.81,1.01,0.93,1.0,0.9,0.86,0.61,0.68,0.95,0.88,0.93,0.94
rsyslog.csv,0.9,0.95,0.9,1.0,0.63,0.82,0.85,0.77,0.62,0.95,0.86,0.91,0.94,0.76,0.65,0.82,1.0,0.44,0.63,0.96,0.58,0.82,0.7,0.56,1.0,0.98,0.59,0.6,0.62,0.7,0.96,0.94,0.81,0.76,0.69,0.64,0.83,0.87,0.6,0.88,1.0,0.94,0.94,0.75,0.57,0.66,0.93,0.88,0.82,0.71,0.66,0.69,0.84,0.9,0.74,0.77,1.0,0.99,0.86,1.0,0.8,0.85,1.0,0.76,0.94,0.8,0.81,0.74,0.99,0.77,0.39,0.91,0.37,0.87,0.56,0.73,0.61,0.9,0.82,0.82,0.45,1.0,0.94,1.0,0.68,1.0,0.96,0.75,0.96,0.83,0.58,0.87,1.0,0.99,0.71,0.84,0.89,0.97,0.81,0.63,0.82,0.95,0.85
rtrt-on-gpu.csv,0.79,0.88,0.81,0.88,0.77,0.74,0.97,1.0,0.96,0.92,0.91,0.81,0.9,0.72,0.86,1.03,0.84,0.84,0.62,0.88,0.89,1.01,0.93,0.91,0.78,0.87,0.91,0.98,0.84,0.87,1.1,0.84,0.82,0.79,0.85,0.87,0.62,0.79,0.91,0.85,0.75,0.95,0.75,0.97,0.99,0.94,0.79,0.78,0.81,0.95,0.85,0.78,0.87,1.01,0.9,0.82,1.06,0.97,0.85,0.9,0.95,1.05,0.29,0.88,0.85,0.87,0.78,1.0,1.0,0.63,0.97,0.38,1.02,0.86,0.94,0.9,0.9,0.91,0.72,0.82,0.93,0.79,0.73,0.94,0.71,0.96,0.75,0.85,1.12,0.87,1.01,0.8,1.0,0.81,1.13,0.8,0.75,0.68,0.83,0.79,1.01,0.82,1.04
simplewebservices.csv,0.73,0.89,0.51,0.64,0.78,0.61,0.78,0.75,0.96,0.6,0.76,0.8,0.94,0.88,0.95,0.67,0.95,0.73,0.74,0.75,0.65,0.83,0.81,0.6,0.86,0.68,0.96,0.9,0.83,0.84,0.74,0.87,0.73,0.84,0.87,0.94,0.61,0.94,0.89,0.99,0.53,0.73,0.88,0.79,0.75,0.69,0.84,0.7,0.97,1.0,0.68,0.76,0.62,0.63,0.75,0.69,0.66,0.65,0.84,0.67,0.51,0.59,0.78,0.98,0.62,0.7,0.66,0.72,0.79,0.77,0.92,0.8,0.85,0.85,0.89,0.78,0.78,1.02,0.84,0.45,0.68,0.74,0.51,0.45,0.68,0.73,0.98,1.08,0.54,0.84,0.66,0.61,0.78,0.73,1.03,0.78,0.51,0.79,0.73,0.72,1.0,0.74,0.7
snakeyaml.csv,0.85,0.56,0.59,0.57,0.6,0.66,0.69,0.58,0.5,0.64,0.64,0.73,0.56,0.92,0.49,0.58,0.53,0.78,0.76,0.68,0.65,0.53,0.71,0.5,0.55,0.56,0.67,0.83,0.59,0.83,0.52,0.76,0.64,0.58,0.75,0.66,0.62,0.72,0.79,0.76,0.6,0.55,0.62,0.62,0.99,0.7,0.69,0.7,0.6,0.51,0.68,0.66,0.68,0.57,0.62,0.73,0.75,0.82,0.73,0.67,0.69,0.72,0.62,0.78,0.74,0.58,0.46,0.9,0.83,0.45,1.01,0.37,0.78,0.6,0.5,0.81,0.61,0.77,0.64,1.0,0.57,0.5,0.74,0.75,0.85,0.85,1.07,0.8,0.29,0.76,0.67,0.6,0.5,0.63,1.06,0.73,0.38,0.84,0.7,0.9,0.82,0.79,0.42
superwaba.csv,0.71,0.63,0.66,0.62,0.66,0.53,0.69,0.45,0.37,0.49,0.61,0.73,0.53,0.88,0.75,0.74,0.73,0.5,0.57,0.63,0.66,0.4,0.51,0.63,0.86,0.55,0.78,0.67,0.58,0.83,0.47,0.7,0.66,0.95,0.63,0.53,0.74,0.77,0.64,0.79,0.54,0.61,0.55,0.95,0.62,0.67,0.47,0.66,0.64,0.76,0.71,0.6,0.59,0.44,0.62,0.73,0.62,0.4,0.55,0.51,0.64,0.61,0.92,0.59,0.77,0.63,0.64,0.51,0.82,0.51,0.64,0.47,0.73,0.57,0.45,0.83,0.89,0.62,0.73,0.88,0.46,0.57,0.58,0.63,0.81,0.7,0.96,1.2,0.33,0.82,0.67,0.6,0.5,0.44,0.58,0.61,0.45,0.79,0.73,0.45,0.73,0.74,0.45
tradelink.csv,0.77,0.72,0.87,0.66,0.97,0.67,0.79,0.85,0.75,0.77,0.68,0.79,0.81,0.62,0.51,0.45,0.5,0.77,0.51,0.73,0.84,0.75,0.71,0.55,0.71,0.88,0.63,0.89,0.61,0.66,1.06,0.72,0.54,0.76,0.69,0.79,0.82,0.36,0.63,1.0,0.96,0.98,0.73,0.73,0.92,0.66,0.76,0.56,0.46,0.6,1.0,0.69,1.01,0.77,0.62,0.93,1.0,0.76,0.56,0.63,0.63,0.8,1.01,0.95,0.61,0.8,1.02,0.95,0.89,0.65,0.69,1.04,0.74,0.9,0.49,0.69,0.66,0.73,0.96,0.98,0.6,0.47,0.95,0.93,0.53,0.82,0.51,0.67,0.85,0.88,0.76,0.9,0.65,0.94,0.78,0.91,0.85,0.88,0.81,0.93,0.65,0.68,0.74
ultimairis.csv,0.73,0.54,0.74,0.97,0.92,0.83,0.64,0.62,0.93,1.0,0.63,0.91,1.0,0.86,0.4,0.47,0.5,0.76,0.6,0.76,0.85,0.74,0.97,0.67,0.96,0.89,1.0,0.97,0.65,0.76,1.02,0.7,0.48,1.0,0.61,0.51,0.67,0.32,0.66,0.76,0.63,1.0,0.78,0.85,0.84,0.81,0.71,0.57,0.45,1.0,1.0,0.59,0.63,0.86,0.62,0.77,0.97,0.92,0.69,0.63,0.68,0.73,1.0,0.55,0.88,0.76,0.75,0.81,0.72,0.72,0.35,0.58,0.64,1.0,0.62,0.68,1.0,0.64,0.43,0.98,0.77,1.05,0.87,0.71,0.5,0.8,1.0,1.02,0.54,0.98,0.48,0.78,0.59,0.63,1.0,1.0,0.65,0.7,0.88,0.6,0.53,0.86,0.47
unflobtactical.csv,0.48,0.47,0.72,0.68,0.76,0.35,0.58,0.69,0.85,0.9,0.5,0.57,0.95,0.84,0.46,0.6,0.7,0.81,0.73,0.57,0.78,0.88,0.61,0.65,0.82,0.62,0.76,0.94,0.68,0.7,0.87,0.62,0.84,0.9,0.59,0.5,0.73,0.28,0.84,0.98,0.93,0.79,0.65,0.85,0.55,0.8,0.99,0.59,0.59,0.88,0.81,0.65,1.0,0.45,0.6,0.74,1.02,0.92,0.76,0.44,0.44,0.84,1.01,0.61,0.59,0.5,0.61,0.79,0.75,0.73,0.34,1.06,0.46,0.68,0.57,0.75,0.94,0.96,0.74,0.83,0.74,0.59,0.68,0.62,0.51,0.49,0.68,0.79,0.65,0.89,0.9,0.76,0.44,0.54,0.69,0.44,0.8,0.77,0.69,0.66,0.7,0.65,0.52
vars-redux.csv,0.67,0.61,0.55,0.54,0.59,0.61,0.66,0.59,0.44,0.94,0.66,0.65,0.67,0.66,0.47,0.58,0.6,0.86,0.68,0.68,0.55,0.79,0.49,0.62,0.62,0.9,0.71,0.67,0.48,0.7,0.91,0.6,0.54,0.7,0.57,0.57,0.5,0.61,0.76,1.0,0.99,0.89,0.46,0.53,0.83,0.74,0.68,0.6,0.55,0.56,0.75,0.62,0.52,0.43,0.63,0.59,0.41,0.61,0.54,0.58,0.54,0.69,0.64,0.63,0.74,0.72,0.54,0.75,0.45,0.44,0.65,0.59,0.51,0.69,0.6,0.83,0.47,0.83,0.81,0.56,0.42,0.38,0.64,0.81,0.55,0.81,0.81,1.19,0.59,0.65,0.42,0.67,0.58,0.75,0.94,0.62,0.67,0.67,0.69,0.83,0.91,0.76,0.33
voms.csv,0.62,0.6,0.79,0.54,0.86,0.53,0.74,0.63,0.5,0.96,0.53,0.7,0.61,0.81,0.58,0.4,0.35,0.67,0.67,0.73,0.55,0.35,0.59,0.56,0.82,0.99,0.72,0.81,0.55,0.81,0.49,0.64,0.55,0.79,0.55,0.58,0.83,0.25,0.62,0.96,0.96,0.63,0.6,0.75,0.71,0.82,0.79,0.6,0.48,0.56,0.63,0.72,1.0,0.48,0.57,0.82,1.0,0.85,0.44,0.51,0.28,0.66,0.8,0.85,0.56,0.69,0.57,0.2,0.85,0.35,0.69,0.81,0.52,0.84,0.39,0.67,0.67,0.64,0.75,0.44,0.53,0.87,0.92,0.94,0.59,0.5,0.65,0.95,0.29,0.69,0.49,0.89,0.59,0.68,0.85,0.91,0.74,0.97,0.68,0.7,0.8,0.84,0.48
werx.csv,0.95,1.0,1.0,1.0,1.0,1.0,0.97,0.99,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,0.95,0.97,1.0,0.96,0.95,1.0,1.0,0.99,1.0,1.0,1.0,0.98,0.99,0.84,1.0,1.0,0.99,0.93,1.0,1.0,1.0,1.0,0.96,1.0,0.92,1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,0.97,0.93,1.0,1.0,1.01,1.0,0.87,1.0,1.0,0.91,0.97,1.0,0.98,1.0,0.96,1.0,1.0,0.99,0.99,1.0,1.0,1.0,0.98,1.0,1.0,0.98,0.98,0.96,1.0,0.89,0.04,1.0,0.98,1.0,0.95,1.0,0.99,1.0,1.0,0.99,0.96,1.0,1.0,1.0,1.0,0.95
wikipediardware.csv,0.95,1.0,0.93,0.93,0.89,0.6,0.79,0.74,0.69,0.97,0.9,0.81,0.84,0.78,0.47,0.67,0.98,0.87,0.83,0.95,0.77,0.95,0.9,0.52,0.9,1.0,0.66,0.97,0.78,0.92,0.91,0.84,0.75,0.3,0.78,0.69,0.87,0.8,0.95,0.9,0.93,0.9,0.87,0.66,0.79,0.85,0.93,0.95,0.92,0.8,0.77,0.77,0.69,0.59,0.86,0.92,0.93,0.91,0.73,0.93,0.8,0.94,0.69,0.75,0.83,0.84,0.88,0.85,1.0,0.87,0.75,1.0,0.51,0.89,0.68,0.76,0.85,0.81,0.9,0.67,0.4,1.0,0.61,1.0,0.7,0.97,1.02,1.0,0.97,0.74,0.78,0.97,0.98,0.95,0.98,0.76,0.91,0.98,0.92,0.77,0.62,1.0,0.85
