max_NPRM,NFix,total_NIV,total_NPRM,total_CBO,max_DeletedLOC,MNL,avg_NOC,max_NIV,avg_FANIN,total_ModifiedLOC,total_NPM,Buggy
8.813383412675279,8.0,6.136879049679786,8.718856101730983,3.6623922818715697,5.62877831017396,10.921644653883622,9.0,8.31473739744581,0.7893489079212648,6.170990892502308,9.0,True
8.2368890243929,8.0,3.908715946900244,8.650186577784568,5.327502193342138,9.0,6.034404855976915,9.0,6.752390656409745,4.5581053327647245,8.0,10.606952294435171,True
9.0,8.0,6.0,9.0,5.435593702995444,7.0,7.0,10.0,7.0,2.1934913939926854,4.216671181679893,9.0,True
8.80694393363301,8.0,5.714580453418712,8.903205910108998,4.42622935425333,5.783966924318964,5.929748359158554,9.0,5.165133123054487,4.136948602954107,8.0,10.983924722793954,True
10.0,8.0,6.34576547230787,10.0,7.853374685600707,5.700085784355153,9.0,9.0,8.628070240695527,2.9677137879942865,8.0,9.0,True
10.0,9.687464983030004,9.0,10.0,10.0,7.070817777952168,10.832138041804525,9.0,10.0,6.0,8.0,9.0,True
8.288021073526666,8.0,10.800453115209011,8.687773956915352,10.0,5.824656281631101,10.378527187323664,9.0,10.0,8.272187269726386,8.0,9.0,True
9.0,8.0,7.335342878855324,9.0,13.75425253449726,7.0,10.399200613655855,8.889355365973419,10.270322490885203,4.074723086238156,8.938264436499523,9.0,True
10.80457981840843,10.851540393629639,9.788314301484824,10.305386583683331,15.412410706773965,12.967625830283408,10.36448326970897,8.946403413764083,9.625710333839413,9.306573841752378,8.291728767683034,9.0,True
9.0,8.0,7.1403451851953985,9.0,5.613472864446545,7.0,9.604732762271912,8.954859305842584,8.499694365752655,6.0,7.0,9.0,True
10.0,8.0,5.197975820163641,10.0,8.327272033262615,6.311223883783934,9.0,9.0,8.065794582122011,4.4451948437350834,8.0,9.0,True
10.0,10.901983337251815,10.493352259209288,10.0,10.0,10.963096556825134,10.201648456026687,9.0,10.0,7.757894472612984,10.47215594155976,9.0,True
8.309897030318385,8.0,5.769775233778505,8.697376506397385,1.1744894652554052,6.787552174369021,10.770258395618118,9.0,8.768162770017302,0.21307677251941115,6.752741223705077,9.0,True
10.741291377406856,8.0,7.765755609471718,10.173086537214568,9.95942866976313,7.0,9.533513516943295,8.786626010968188,10.222037374847606,3.746487077439336,8.846844076819869,9.0,True
10.081123913297088,8.0,10.383711066071456,10.728548941949038,13.037816900972114,7.0,12.451003770657637,8.733693062566768,12.124528669047976,7.1249339051474845,7.0,9.0,True
8.599695235249776,8.0,3.7270456360304616,8.718978766696626,5.631252229448612,5.707288930939733,6.183516772788362,9.0,4.3413398864981865,4.590377024191316,8.0,10.689748621605279,True
10.27350648295548,9.875624906110383,9.710458764907903,10.565758927376145,10.850266414318316,8.136436718400667,12.696206380420298,8.311898631660512,12.11270794371065,6.0,8.135812843959206,9.0,True
9.0,8.0,7.345492858581048,9.0,14.661806696390773,10.970006586633225,7.0,8.830819513175449,8.983375276280299,3.9801487104912123,10.615499877087645,9.0,True
9.0,8.0,7.1156130738325265,9.0,15.15339339036114,9.257646180029544,7.0,8.798187434465719,8.069499041237652,3.783593780709403,9.79499727485802,9.0,True
9.0,8.0,6.0,9.0,9.188565647837587,10.001539182922347,7.0,8.483363824784057,7.0,4.878444077531807,8.6234732506713,10.659693147906083,True
10.0,9.43395489117168,9.0,10.0,10.0,10.815264837708623,10.201593682138375,9.0,10.0,11.094159160584942,11.90340459646266,9.0,True
8.108821617321702,8.0,4.309803291381952,8.531164745281082,5.437508633200849,9.0,6.671279215162263,9.0,5.3007826439257375,4.953701614447971,8.0,10.678760253321308,True
8.863309454260689,10.311216126747409,9.0,8.83866455016944,10.0,9.0,10.263848782198187,10.681219456787648,10.0,11.740826858613199,11.132016254637929,10.816154084405206,True
10.0,4.000596039891919,9.0,10.0,10.0,4.335672796608751,9.0,9.0,10.0,4.60749212016028,4.340735210900053,10.525019576446157,True
10.0,8.0,6.622166195647432,10.0,4.919989829670863,6.905899902730769,9.0,9.0,8.896660591603402,9.35723024526027,6.436326589202952,9.0,True
8.172017231624242,8.0,10.159197287805526,8.638747589077461,8.349497672956545,10.073878784750049,10.357967605771323,9.0,10.0,8.97323470788439,9.811865524991676,9.0,True
8.278443785350227,10.878648991215348,10.79499642584821,8.885883117341228,10.0,10.791319919902929,10.92419624079832,9.0,10.0,6.0,10.205633472240129,9.0,True
10.0,10.196595902677327,10.348882349683812,10.0,10.0,10.078581416155446,10.083764424993689,9.0,10.0,9.808179443373367,10.669399976009053,9.0,True
8.058781524652428,8.0,4.628242561952295,8.09329946492205,7.363180920389604,5.504455583822203,5.963526012914225,9.0,5.086053604855978,7.2793960379636875,8.0,10.331620954263283,True
10.27917604425129,10.053933328631205,13.986648316961498,10.602030488051026,10.965120274670992,12.971785196419933,10.395538046214703,8.18192781360587,12.166512827374415,10.91989562791905,12.649643821541037,9.0,True
10.196865667726243,8.0,7.661607080943596,10.603765967931492,9.97352333031327,7.0,9.182703459211142,8.724568148911205,10.839145108005718,2.7030560865725635,8.09608857610898,9.0,True
8.553210962727821,8.0,5.191134354937527,8.235193844051958,7.308386920813518,5.141354562722446,6.681337752482405,9.0,5.813046976101793,7.390859476600604,8.0,10.796497398032953,True
8.3888240730366,8.0,3.561829059054727,8.923721026008032,1.3097274841510962,5.1909550660555075,5.082704958620478,10.913647039683863,6.45253214766581,6.0,6.105041857485087,9.0,True
9.0,10.67430660090759,13.006027383061332,9.0,15.256169045206617,10.992984444485858,10.713597174547248,8.233892948578816,11.510890556359444,6.0,10.659088509613955,9.0,True
10.577406367540664,10.43468557265328,12.276606951259087,10.913670580314852,10.23447500869532,10.689567959637856,12.977149408934677,8.903718822441121,11.06014796288859,7.4492871167259915,11.840678842943744,9.0,True
8.384867985599563,8.0,5.114561072978953,8.390987222860797,3.3299750909212107,6.057050981567288,10.938534258724998,9.0,8.364811305930125,2.8023021794040486,6.042392438650603,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,7.0,9.0,True
10.993825782465148,10.49806044861224,13.30024579352053,10.307007899747271,11.299357214937778,10.830162551738468,10.181420961297135,8.709664299083599,12.181268273356642,7.5154094924209405,12.30041960215327,9.0,True
9.0,8.0,9.318905539052313,9.0,14.483953953999626,7.0,10.69392431499511,8.302279119670033,10.942629881677176,3.1005479702982583,7.0,10.852485719246083,True
10.019897221201063,8.0,7.973430811991108,10.860009665961163,5.147070951346635,7.0,9.669759506028996,8.515235565436564,9.866752048948499,8.92381267386501,7.0,9.0,True
9.0,8.0,10.631480240463839,9.0,11.13227342117013,7.0,10.153702362223688,8.599621709139987,11.622586460011535,3.637304552831927,7.0,10.054631869845515,True
8.753640690593851,8.0,4.201648066541488,8.313579164518769,7.064618122023602,6.800448145131733,6.712235751439341,10.14330098321876,5.518972867201219,9.51964952147709,8.0,9.0,True
9.0,9.639264890837936,7.977122393175546,9.0,8.15202302481657,7.0,7.0,8.248618889814102,10.881340751456436,2.440228371725591,8.551606453663512,9.0,True
8.32348297118978,8.0,7.7880883280283975,8.312017776653457,10.0,9.0,5.451413641293777,9.0,6.987365275828051,3.181442997094676,9.525015941920085,9.0,True
9.0,8.0,6.0,9.0,11.369111281541393,7.0,7.0,10.0,7.0,10.99408480607533,8.533449131072118,9.0,True
10.0,8.0,6.29569701056521,10.0,8.607341680427322,5.391053862776866,9.0,9.0,8.914408093799139,4.522624798915443,8.0,9.0,True
10.378226652122361,11.410019046110182,11.427112591654064,10.963365775453566,12.067411679259582,10.369804558479338,12.624508220838202,8.246831906352591,10.5209791036941,7.574230832111278,10.963640956722966,9.0,True
8.516801952405368,8.0,6.825038474906045,8.575994023433193,1.9815147305491077,5.709615621914898,9.0,9.0,7.922123201146387,6.0,6.753403334464556,9.0,True
8.205845943206564,9.360777267011967,6.479592528552839,8.462913947924026,6.948975929049659,5.422774300353164,6.223795994855529,9.0,8.837937898934843,1.1341723467009066,8.0,9.0,True
10.0,9.828559964835417,9.0,10.0,10.0,10.331052718113819,10.447684555345084,9.0,10.0,10.675225145527026,10.05299510275275,9.0,True
10.181756041570221,11.155025767697678,10.618475857684404,10.839818585183078,11.654470322613683,10.408499524800714,10.604731555559212,8.69617532170517,11.034898281766031,7.3608787714200155,10.530075490914184,9.0,True
8.541874112944203,8.0,5.861556839987526,8.386213201082427,8.315772454919573,5.419932372993313,9.0,9.0,8.05836464299493,4.3112474783698325,8.0,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,3.0247425813546025,9.0,True
10.0,2.253513430360353,9.0,10.0,10.0,3.8845824763261727,9.0,9.0,10.0,4.958731890070518,5.969847407965008,10.807774914736038,True
10.231345295295561,9.698819512138593,11.173647665448971,10.857158786236177,12.879991963670559,8.876203858397046,12.556271563067561,8.739683388897873,11.239776315064868,6.0,8.220361600993089,9.0,True
10.417984447685125,8.0,8.338068785593855,10.058692773394583,11.08239668753961,7.0,9.972760173715635,8.778507957468323,11.110109971811731,6.0,8.537499723920552,9.0,True
8.607010199802742,8.0,5.610423225682533,8.68654612587277,1.7723078659205993,6.73135709501479,9.0,9.0,6.7332960639727375,6.0,6.2037976971003115,9.0,True
8.039235750672425,8.0,6.165714160609139,8.884616966811407,10.0,9.0,5.7831604136233015,9.0,6.702917038340532,2.119174301674298,9.985826263590408,9.0,True
9.0,9.00948204183495,10.0409654734602,9.0,9.055044654408988,10.732341189875473,11.015335478413384,8.439229456923119,10.41599399016506,11.682927155954658,8.567176328721942,9.0,True
10.0,10.930244734195803,10.036011122684501,10.0,10.0,10.925399863320294,10.703731662326353,10.963007694746118,10.0,9.701196161684269,10.17801697956384,10.084981771435539,True
9.0,8.0,9.473025562075666,9.0,15.81589731341714,9.268074649197402,7.0,8.744605075529073,8.600097169604556,3.104476573022372,10.490962512251002,9.0,True
10.0,8.0,5.8728881056702855,10.0,0.781784947486778,6.826811905132296,9.0,9.0,8.510933031888424,9.78126351012978,6.688593381940982,9.0,True
9.0,8.0,6.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,4.697320871627857,9.0,True
10.219956322217413,8.0,7.476965949996806,10.866668102132687,12.92065591804284,7.0,9.893615231793179,8.618331030883647,10.465396771737376,4.532718904679646,8.320441277981393,9.0,True
10.871517622138985,9.648006986481814,10.882659833397831,10.665120562555446,12.82579625530799,8.253832735035619,11.585912544595939,8.319553017352332,10.12857261080881,6.0,8.099410732211746,9.0,True
10.0,9.85587066604391,9.0,10.0,10.0,10.274880448650384,10.229259198708686,9.0,10.0,9.19500473741646,10.772368065826525,9.0,True
10.903076096951064,11.75385450036228,13.996817130513076,10.896479997800842,12.997055590201233,12.346176404409942,12.296723115177157,8.017319299975354,10.719800775924563,11.784318788549886,12.775266913293152,9.0,True
9.0,8.0,6.0,9.0,5.912132303048676,7.0,7.0,10.0,7.0,3.386726325303049,3.9627961061035064,9.0,True
9.0,8.0,6.0,9.0,5.499022091893146,7.0,7.0,10.0,7.0,3.3429536076380675,4.484692338252652,9.0,True
8.885673812371053,9.644212409570446,9.0,8.479134096242761,7.220804545665601,9.0,10.21251289545247,9.0,10.0,9.193337955414815,8.0,9.0,True
8.65548976400146,8.0,7.097477546969568,8.888300815691784,10.0,9.0,5.451137654160586,9.0,6.261941575136454,2.3391105813260724,9.829943762037368,9.0,True
9.0,8.0,6.0,9.0,10.601740965266654,7.0,7.0,8.110108527206478,7.0,7.364124037671323,8.167039112758278,10.706549676560433,True
10.0,11.970302380571495,10.698014424519911,10.0,10.0,10.231864717125397,10.4524356316221,10.45046283355945,10.0,8.472307783940138,10.776190397008572,10.6943705737097,True
10.0,9.881179203132564,9.0,10.0,10.0,10.253878064600865,10.187112894135492,9.0,10.0,10.767482767069517,11.281404054329577,9.0,True
10.0,4.447711301338757,9.0,10.0,10.0,4.092539720479463,9.0,9.0,10.0,4.4069381998664285,5.976364001149088,10.258488620957902,True
10.087712141401873,10.741670247395348,12.5272259924614,10.941518750074685,10.605223336542885,11.234112866724715,11.03303199373065,8.557749207817075,12.07809042084169,7.900338734544593,12.667394703685783,9.0,True
8.731416095972131,8.0,5.759709120252044,8.556696474943154,0.0,6.339598598433501,5.785093585342537,10.766838606814018,6.567806478731418,6.0,6.631015320653174,9.0,True
10.0,10.577618936403038,10.993291381156878,10.0,10.0,10.749260835217664,10.340968090052495,9.0,10.0,7.692237579797612,11.29473464468805,9.0,True
8.945954175409682,8.0,6.566225684728993,8.668440142810383,1.1088673673937088,6.212901270407712,9.0,9.0,7.142468893966812,6.0,6.377327557523529,9.0,True
10.389727581870757,9.300008183475654,10.71613320692002,10.390446056409692,13.555185185441273,8.159032850808789,12.348037079008492,8.122547332875433,12.376994633687424,6.0,8.467025517811052,9.0,True
10.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,6.0,8.0,9.0,True
9.0,9.389501159767116,7.570198307890706,9.0,11.841585328715857,7.0,7.0,8.258287286420101,10.691240035726418,0.8451829176187644,8.853062248815435,9.0,True
9.0,9.867353592746568,9.916198026810983,9.0,11.61915858537567,9.788626676644055,10.621675741479155,8.054138803675377,12.788077993427436,10.698456906541747,8.011578063499668,9.0,True
9.0,9.70442792615807,7.388026392151134,9.0,9.200198005478175,7.0,7.0,8.259150818244054,9.140974345790124,0.22503680100284473,8.736410941210812,9.0,True
10.315171906410633,9.901939160949272,9.055507068293842,10.859800893185984,10.737810262036444,8.661087759096947,10.713602375302749,8.78317315585104,12.583729440071217,6.0,8.416316009074025,9.0,True
10.0,8.0,9.0,10.0,8.823766166663267,6.26865653744653,10.052458422483156,9.0,10.0,7.700515987145748,6.356689948510736,9.0,True
9.0,8.0,6.0,9.0,5.776776474969452,7.0,7.0,10.0,7.0,2.8173489278020845,4.2945098316496395,9.0,True
10.098872186158426,8.0,7.508686372525132,10.501288253715991,9.88948226979627,7.0,9.605436580971293,8.685092835334142,9.416852757207458,2.3306166910549653,8.122510062776636,9.0,True
8.229628162298843,8.0,10.233600052656374,8.115567275156657,8.57641725082817,10.975615243818142,10.042426239509945,9.0,10.0,9.12540735271843,9.65273314173756,9.0,True
9.0,8.0,6.0,9.0,10.49875848264308,7.0,7.0,8.260549052700663,7.0,7.854617426653488,8.761928362795006,10.307792537674628,True
9.0,8.0,7.964228676629952,9.0,5.820853606600604,7.0,12.82150288602367,8.090251176689792,10.046448113331168,2.3253894553383283,7.0,9.0,True
8.552005343822604,8.0,10.696927025156068,8.093231882146073,8.849935467838845,10.364448322176141,10.55125478875025,9.0,10.0,8.377568838292795,9.566913294489675,9.0,True
8.315045738445798,8.0,6.836068564116323,8.91033206155964,6.444634093322647,5.7553372384063035,5.865815575659819,9.0,6.406859204828058,7.5254054860587445,6.178221140499903,9.0,True
9.0,8.0,6.0,9.0,8.397150455124109,7.0,7.0,10.0,7.0,9.060307722373949,8.061834962921726,9.0,True
10.0,9.441159902143177,9.0,10.0,10.0,7.3313240929126025,10.24508927269888,9.0,10.0,6.0,8.0,9.0,True
10.0,2.5801478141564687,9.0,10.0,10.0,4.245086245246451,9.0,9.0,10.0,4.301844155600629,4.676933121186598,10.062080580405736,True
10.37347212490101,8.0,9.646818073490138,10.915737563446084,9.10376958313098,7.0,10.240479482537626,8.901049185032884,11.36960640743219,7.635220240007373,7.0,9.0,True
10.976917980662153,10.891798383058203,11.077655665474833,10.214292092115935,10.869491240700455,10.89378078265355,11.930187754988257,10.0,10.295332900099062,9.983313613503245,12.616207777548766,10.4861808671546,True
10.0,9.688027273387341,9.0,10.0,10.0,7.631591094037481,10.0516634028431,9.0,10.0,6.0,8.0,9.0,True
10.0,10.769547879647536,10.025967534250595,10.0,10.0,10.010179326548482,10.20248586043931,9.0,10.0,7.730382942151678,10.04545346466746,9.0,True
10.63944367696621,11.139590148242748,11.882450868489173,10.68531969325336,10.833600945869117,12.05740560376005,11.364878244711345,8.574816433427952,11.633940784446184,7.336772883007642,12.87104770286131,9.0,True
9.0,8.0,6.0,9.0,5.390134197669884,7.0,7.0,10.0,7.0,2.9158908011209697,3.0589618034224566,9.0,True
10.655045957969358,8.0,7.081561787469722,10.435488084359344,5.929843057346893,7.0,9.548186540199723,8.256753791099026,10.135394815072281,9.914780682381341,7.0,9.0,True
9.0,8.0,6.0,9.0,8.067596954354507,9.196727693714397,7.0,8.585046164164522,7.0,4.4282345394587725,8.572765119244044,10.420695453600821,True
10.160624737782861,8.0,11.715294433996615,10.532399136992002,12.396990325114498,7.0,11.241015326907188,8.78454924724587,11.72114687465789,7.544663938520603,7.0,9.0,True
8.505092281065592,8.0,10.188964658735467,8.787365160246038,8.82241478955257,10.719580081114586,10.292054900323995,9.0,10.0,8.09619113913056,9.020010709285815,9.0,True
8.20263131343235,8.0,4.797587041924843,8.591168054719265,5.082258517155628,6.613369660344575,6.497968607849211,9.0,4.207670804459752,4.126175586751286,8.0,10.618855588107365,True
8.537823288362677,8.0,9.0,8.13793037756644,10.0,6.931016881163209,9.0,9.0,10.0,2.059116278826817,6.730149828838095,10.123703630849175,True
8.565293571736646,11.567132163306942,10.496981126750836,8.72261160629613,10.0,10.820979070552896,10.283894490407114,9.0,10.0,6.0,11.258368158578767,9.0,True
10.0,9.261184657735702,6.6786909124412706,10.0,8.779976986329388,10.1377057932785,10.817504225094558,9.0,8.120805606354796,7.827955343982669,8.0,9.0,True
9.0,8.0,12.210180254917194,9.0,12.894188104851757,11.757765784945756,11.360004894002376,8.8006133675044,10.440244825344456,8.24787996496746,10.494729549870497,9.0,True
8.957750121630044,8.0,9.0,8.381851438856263,10.0,6.967144899459421,9.0,9.0,10.0,3.4122282790065386,6.163734853839337,10.183461645027206,True
8.063259792626003,8.0,3.2541089751421204,8.221368340687162,4.481592567565038,5.281161701976289,6.450073766305849,10.232043122552072,4.686634078559219,3.4457677013337102,2.2035611577035645,9.0,True
10.972840356210682,9.80320043583489,9.328592371625458,10.514951161482356,11.914168484448002,12.844081833059738,12.518484624663056,8.513322896304231,10.210230125219958,9.043961606256048,12.644416464076947,9.0,True
10.0,9.768450860312539,5.549636777827656,10.0,8.77807827192612,10.301291225506374,10.487127013758164,9.0,8.980398736555477,7.9175344321839,8.0,9.0,True
